Author,ItemID(LIsting_id),another_bundle_index,diff,only_in_one,only_in_other,in_both
Jiahao,38708270318,7,30,"['BU01', 'CC24', 'DK01', 'DZ01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01']","['QT04', 'MO01', 'WD01', 'ND01', 'FD05', 'SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC07', 'XB06', 'UV20', 'MO09', 'YK02', 'SJ02', 'DC01', 'XN01', 'GJ04']","['BU', 'CC', 'DK', 'DZ', 'QC', 'SP', 'MO', 'UV', 'XB', 'YD', 'YK', 'QT', 'MO', 'WD', 'ND', 'FD', 'SP', 'JZ', 'DK', 'RG', 'FW', 'CC', 'XB', 'UV', 'MO', 'YK', 'SJ', 'DC', 'XN', 'GJ']"
Jiahao,38663832002,7,8,['CC21'],"['CC22', 'DC08', 'JB01', 'PZ07', 'SJ16', 'XN06', 'ZG09']","['CC', 'CC', 'DC', 'JB', 'PZ', 'SJ', 'XN', 'ZG']"
Jiahao,38631814095,7,,[],[],[]
Jiahao,37994506504,7,,[],[],[]
Jiahao,37908516066,7,,[],[],[]
Jiahao,37870465778,7,,[],[],[]
Jiahao,37745552927,7,,[],[],[]
Jiahao,37443266749,7,,[],[],[]
Jiahao,37241107923,7,,[],[],[]
Jiahao,36982442137,7,19,"['SJ01', 'UV20', 'XB65', 'XN06', 'YK01', 'ZG01']","['CC07', 'DC13', 'DK05', 'FD01', 'FD05', 'FH01', 'GJ04', 'JC08', 'MO02', 'ND01', 'QT04', 'RG01', 'SJ02']","['SJ', 'UV', 'XB', 'XN', 'YK', 'ZG', 'CC', 'DC', 'DK', 'FD', 'FD', 'FH', 'GJ', 'JC', 'MO', 'ND', 'QT', 'RG', 'SJ']"
Jiahao,36910165248,7,17,"['CC06', 'DK01', 'DZ02', 'FD01', 'ND01', 'QT14', 'RG02', 'MO04', 'UV03', 'WD01', 'XB07', 'ZG21']","['UV20', 'WD05', 'XB05', 'XN06', 'ZG01']","['CC', 'DK', 'DZ', 'FD', 'ND', 'QT', 'RG', 'MO', 'UV', 'WD', 'XB', 'ZG', 'UV', 'WD', 'XB', 'XN', 'ZG']"
Jiahao,36613205733,7,20,"['CC24', 'DK14', 'QT07', 'MO06', 'UV01', 'ZG03', 'QC02', 'JB01', 'SJ02', 'JZ02']","['CC07', 'DC02', 'DK01', 'DZ02', 'SJ01', 'QT14', 'RG02', 'MO04', 'UV03', 'ZG21']","['CC', 'DK', 'QT', 'MO', 'UV', 'ZG', 'QC', 'JB', 'SJ', 'JZ', 'CC', 'DC', 'DK', 'DZ', 'SJ', 'QT', 'RG', 'MO', 'UV', 'ZG']"
Jiahao,36574928690,7,,[],[],[]
Jiahao,36513357018,7,15,"['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JZ03', 'SP01', 'ZG01', 'GJ01']","['ZG03', 'WD01', 'SJ02', 'ND01', 'JZ02']","['DC', 'XB', 'MO', 'DK', 'BU', 'SJ', 'JZ', 'SP', 'ZG', 'GJ', 'ZG', 'WD', 'SJ', 'ND', 'JZ']"
Jiahao,35674260254,7,,[],[],[]
Jiahao,35557065616,7,,[],[],[]
Jiahao,35540978058,7,,[],[],[]
Jiahao,27462844289,7,14,"['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'WD01', 'XB07', 'ZG01']","['YK01', 'ZG07']","['BU', 'CC', 'DK', 'FW', 'FW', 'FW', 'JC', 'MO', 'QC', 'WD', 'XB', 'ZG', 'YK', 'ZG']"
Jiahao,26519380192,7,,[],[],[]
Jiahao,25673844634,7,,[],[],[]
Jiahao,24596036343,7,,[],[],[]
Jiahao,24319152517,7,,[],[],[]
Jiahao,24291960195,7,,[],[],[]
Jiahao,23969324559,7,,[],[],[]
Jiahao,23924620234,7,,[],[],[]
Jiahao,23896264169,7,13,"['CC01', 'DK01', 'XB07', 'UV01', 'ZG01', 'SP01', 'FD01', 'BU01', 'MO06', 'SJ01']","['RG03', 'ND01', 'PZ01']","['CC', 'DK', 'XB', 'UV', 'ZG', 'SP', 'FD', 'BU', 'MO', 'SJ', 'RG', 'ND', 'PZ']"
Jiahao,20728727154,7,,[],[],[]
Jiahao,20373091017,7,,[],[],[]
Jiahao,20186366493,7,29,"['CC06', 'DK01', 'FW07', 'MO02', 'QT04', 'XB07', 'CC05', 'XB35', 'UV12', 'BU01', 'XN04', 'ZG01', 'FD05', 'QT01', 'SJ28', 'JC05']","['MO06', 'UV01', 'YK01', 'ND01', 'WD01', 'QC02', 'JB01', 'RG01', 'FW15', 'BJ01', 'PZ01', 'SJ03', 'ZG03']","['CC', 'DK', 'FW', 'MO', 'QT', 'XB', 'CC', 'XB', 'UV', 'BU', 'XN', 'ZG', 'FD', 'QT', 'SJ', 'JC', 'MO', 'UV', 'YK', 'ND', 'WD', 'QC', 'JB', 'RG', 'FW', 'BJ', 'PZ', 'SJ', 'ZG']"
Jiahao,20167630571,7,,[],[],[]
Jiahao,19999809846,7,15,"['CC01', 'DK14', 'JB01', 'JZ02', 'MO02', 'QC02', 'QT07', 'RG01', 'SJ28', 'XB21', 'XN01', 'ZG01']","['CC07', 'DC01', 'SJ01']","['CC', 'DK', 'JB', 'JZ', 'MO', 'QC', 'QT', 'RG', 'SJ', 'XB', 'XN', 'ZG', 'CC', 'DC', 'SJ']"
Jiahao,18999829018,7,,[],[],[]
Jiahao,18820622609,7,,[],[],[]
Jiahao,18352298789,7,,[],[],[]
Jiahao,18053093587,7,4,"['XB06', 'YK01']","['BU04', 'CC07']","['XB', 'YK', 'BU', 'CC']"
Jiahao,16831203027,7,38,"['CC02', 'FD05', 'BU04', 'MO16', 'FH03', 'SJ23', 'QC02', 'FW15', 'FW16', 'CC05', 'XB35', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09']","['DC01', 'DK01', 'FP01', 'FW06', 'FW07', 'MO09', 'ND01', 'PZ02', 'QT01', 'SJ03', 'UV02', 'WD01', 'XB06', 'YK01', 'CC04', 'XN01', 'XB60', 'XB61', 'XB03', 'WJ01', 'XN07']","['CC', 'FD', 'BU', 'MO', 'FH', 'SJ', 'QC', 'FW', 'FW', 'CC', 'XB', 'MO', 'ZG', 'UV', 'SP', 'JB', 'DK', 'DC', 'DK', 'FP', 'FW', 'FW', 'MO', 'ND', 'PZ', 'QT', 'SJ', 'UV', 'WD', 'XB', 'YK', 'CC', 'XN', 'XB', 'XB', 'XB', 'WJ', 'XN']"
Jiahao,5.23084E+11,8,31,"['CC06', 'MO06', 'QC02', 'JZ02', 'UV48', 'XB35', 'DK05', 'CC16', 'DK01', 'MO01', 'UV12']","['CC08', 'GJ02', 'DC02', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'ND01', 'PZ06', 'QT04', 'SJ02', 'SP02', 'UV01', 'WD01', 'WJ01', 'XN01', 'YK01', 'ZG01']","['CC', 'MO', 'QC', 'JZ', 'UV', 'XB', 'DK', 'CC', 'DK', 'MO', 'UV', 'CC', 'GJ', 'DC', 'DK', 'FW', 'FW', 'JC', 'JD', 'MO', 'ND', 'PZ', 'QT', 'SJ', 'SP', 'UV', 'WD', 'WJ', 'XN', 'YK', 'ZG']"
Jiahao,5.21514E+11,8,32,"['CC05', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'SP02', 'UV01', 'WJ01', 'XB07', 'ZG01', 'BD04', 'JZ05', 'ND01', 'QT04', 'RG01', 'MO17', 'WD01', 'XN01']","['CC47', 'DC02', 'DK17', 'FW17', 'JZ01', 'MO10', 'QT13', 'SJ08', 'UV43', 'WD05', 'XB62', 'YK02']","['CC', 'DK', 'FW', 'FW', 'JC', 'JD', 'MO', 'SP', 'UV', 'WJ', 'XB', 'ZG', 'BD', 'JZ', 'ND', 'QT', 'RG', 'MO', 'WD', 'XN', 'CC', 'DC', 'DK', 'FW', 'JZ', 'MO', 'QT', 'SJ', 'UV', 'WD', 'XB', 'YK']"
Jiahao,5.23777E+11,8,,[],[],[]
Jiahao,5.22864E+11,8,17,"['CC07', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']","['CC15', 'DC13', 'MO01', 'QT15', 'SJ16', 'UV12', 'PZ06', 'XB07', 'YK05', 'ZG18']","['CC', 'JZ', 'MO', 'MO', 'QC', 'UV', 'XB', 'CC', 'DC', 'MO', 'QT', 'SJ', 'UV', 'PZ', 'XB', 'YK', 'ZG']"
Jiahao,5.22744E+11,8,28,"['CC38', 'XB21', 'CC06', 'DK09', 'FD01', 'FD05', 'MO09', 'FW15', 'FW07', 'JC06', 'JC08', 'JZ01', 'LP01', 'MO05', 'ND01', 'QT07', 'QT17', 'RG01', 'UV01', 'WD01', 'XB35', 'YK02', 'ZG01']","['CC40', 'XB05', 'DC20', 'SJ33', 'XN19']","['CC', 'XB', 'CC', 'DK', 'FD', 'FD', 'MO', 'FW', 'FW', 'JC', 'JC', 'JZ', 'LP', 'MO', 'ND', 'QT', 'QT', 'RG', 'UV', 'WD', 'XB', 'YK', 'ZG', 'CC', 'XB', 'DC', 'SJ', 'XN']"
Jiahao,5.22145E+11,8,,[],[],[]
Jiahao,5.22098E+11,8,30,"['QT02', 'CC06', 'DK09', 'FD01', 'JB01', 'LJ05', 'MO01', 'QC02', 'XB35', 'YK01', 'CC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SP01', 'XB06', 'XN07', 'ZG03']","['QT07', 'QT17', 'RG01', 'SJ02', 'XB60', 'XN01', 'XN06', 'YK02']","['QT', 'CC', 'DK', 'FD', 'JB', 'LJ', 'MO', 'QC', 'XB', 'YK', 'CC', 'DK', 'FW', 'FW', 'JP', 'MO', 'ND', 'QT', 'SP', 'XB', 'XN', 'ZG', 'QT', 'QT', 'RG', 'SJ', 'XB', 'XN', 'XN', 'YK']"
Jiahao,5.22086E+11,8,,[],[],[]
Jiahao,5.22034E+11,8,34,"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'YK10', 'CC17', 'UV53', 'XB52', 'YK05', 'ZG01']","['CC33', 'DC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SJ01', 'SP01', 'UV01', 'XN07', 'YK01', 'ZG03', 'CC43', 'DK16', 'PZ01', 'RG01', 'SJ15', 'UV52', 'XB58']","['CC', 'DC', 'DK', 'MO', 'QT', 'UV', 'YK', 'CC', 'UV', 'XB', 'YK', 'ZG', 'CC', 'DC', 'DK', 'FW', 'FW', 'JP', 'MO', 'ND', 'QT', 'SJ', 'SP', 'UV', 'XN', 'YK', 'ZG', 'CC', 'DK', 'PZ', 'RG', 'SJ', 'UV', 'XB']"
Jiahao,5.2187E+11,8,11,"['CC19', 'DK17', 'FD01', 'FW17', 'JZ01', 'MO10', 'QT13', 'UV34', 'XB05']","['YK01', 'ZG01']","['CC', 'DK', 'FD', 'FW', 'JZ', 'MO', 'QT', 'UV', 'XB', 'YK', 'ZG']"
Jiahao,45410114111,8,,[],[],[]
Jiahao,45293052304,8,22,"['CC05', 'MO11', 'XB35']","['BU01', 'CC18', 'DC02', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']","['CC', 'MO', 'XB', 'BU', 'CC', 'DC', 'DZ', 'FD', 'GJ', 'JB', 'ND', 'QC', 'RG', 'SP', 'MO', 'UV', 'WD', 'XB', 'XN', 'YD', 'YK', 'ZG']"
Jiahao,45219159638,8,,[],[],[]
Jiahao,44881048637,8,,[],[],[]
Jiahao,44799642380,8,34,"['BU01', 'CC06', 'DK17', 'FW07', 'JZ03', 'LP02', 'MO01', 'MO02', 'XB07', 'JZ02', 'MO10', 'BU04', 'ND01', 'WD01', 'RG01', 'CC07', 'UV25', 'XB44', 'ZG07', 'YK01']","['CC15', 'XB18', 'UV36', 'FH02', 'MO04', 'SP03', 'BU05', 'QT01', 'DC09', 'ZG09', 'YK05', 'PZ07', 'XN06', 'SJ17']","['BU', 'CC', 'DK', 'FW', 'JZ', 'LP', 'MO', 'MO', 'XB', 'JZ', 'MO', 'BU', 'ND', 'WD', 'RG', 'CC', 'UV', 'XB', 'ZG', 'YK', 'CC', 'XB', 'UV', 'FH', 'MO', 'SP', 'BU', 'QT', 'DC', 'ZG', 'YK', 'PZ', 'XN', 'SJ']"
Jiahao,44331296085,8,,[],[],[]
Jiahao,44231886556,8,,[],[],[]
Jiahao,44069100271,8,,[],[],[]
Jiahao,44021641588,8,17,['XB21'],"['BU01', 'CC08', 'DC01', 'DK06', 'FD01', 'JB01', 'JZ01', 'MO02', 'MO09', 'ND01', 'QC02', 'RG02', 'UV12', 'XB60', 'YK01', 'ZG01']","['XB', 'BU', 'CC', 'DC', 'DK', 'FD', 'JB', 'JZ', 'MO', 'MO', 'ND', 'QC', 'RG', 'UV', 'XB', 'YK', 'ZG']"
Jiahao,43859660891,8,,[],[],[]
Jiahao,43853759026,8,,[],[],[]
Jiahao,43736454825,8,35,"['BU01', 'BU04', 'CC06', 'CC19', 'DK05', 'DK08', 'FD01', 'JZ02', 'MO02', 'MO06', 'QC02', 'RG02', 'UV34', 'UV61', 'WD01', 'XB06', 'XB35', 'QT01', 'MO01', 'XB07']","['CC04', 'DC08', 'FW07', 'FW01', 'GJ01', 'HJ01', 'ND01', 'RG01', 'UV01', 'WJ01', 'XB68', 'XN01', 'XN04', 'XN07', 'ZG01']","['BU', 'BU', 'CC', 'CC', 'DK', 'DK', 'FD', 'JZ', 'MO', 'MO', 'QC', 'RG', 'UV', 'UV', 'WD', 'XB', 'XB', 'QT', 'MO', 'XB', 'CC', 'DC', 'FW', 'FW', 'GJ', 'HJ', 'ND', 'RG', 'UV', 'WJ', 'XB', 'XN', 'XN', 'XN', 'ZG']"
Jiahao,43473279886,8,,[],[],[]
Jiahao,43452978184,8,,[],[],[]
Jiahao,43426870825,8,,[],[],[]
Jiahao,43168072227,8,19,"['CC02', 'DK06', 'MO02', 'QT04', 'ZG01', 'CC19', 'MO01', 'CC05', 'CC07', 'DC15', 'QT14', 'SP03', 'UV45', 'XB04', 'YK05']","['CC46', 'DC01', 'PZ08', 'SJ01']","['CC', 'DK', 'MO', 'QT', 'ZG', 'CC', 'MO', 'CC', 'CC', 'DC', 'QT', 'SP', 'UV', 'XB', 'YK', 'CC', 'DC', 'PZ', 'SJ']"
Jiahao,42981617542,8,,[],[],[]
Jiahao,42681494957,8,9,['CC05'],"['CC08', 'DC01', 'FP01', 'FW07', 'FW09', 'PZ08', 'SJ07', 'XN01']","['CC', 'CC', 'DC', 'FP', 'FW', 'FW', 'PZ', 'SJ', 'XN']"
Jiahao,42468840454,8,28,"['CC02', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'XB04', 'ZG01', 'BU01', 'CC01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ28', 'UV01']","['CC40', 'PZ08', 'XN01', 'SJ01', 'DC01', 'MO07', 'ZG03', 'RG01', 'QT01']","['CC', 'FW', 'JZ', 'MO', 'ND', 'QT', 'XB', 'ZG', 'BU', 'CC', 'FW', 'JB', 'JD', 'MO', 'PZ', 'QC', 'RG', 'SJ', 'UV', 'CC', 'PZ', 'XN', 'SJ', 'DC', 'MO', 'ZG', 'RG', 'QT']"
Jiahao,41802068265,8,,[],[],[]
Jiahao,41599133465,8,,[],[],[]
Jiahao,41583985792,8,,[],[],[]
Jiahao,40565901878,8,,[],[],[]
Jiahao,40452911197,8,,[],[],[]
Jiahao,40175359932,8,34,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'UV01', 'MO04', 'DK01', 'MO01', 'SP02', 'QT04', 'RG01', 'YK01', 'JC04', 'CC02', 'FD05', 'MO09', 'ND01', 'UV20', 'XB35', 'XN07', 'YK13']","['QT02', 'JZ05', 'CC23', 'DC21', 'DK15', 'JB01', 'MO02', 'QC02', 'QT19', 'SJ01', 'UV12']","['JZ', 'MO', 'ZG', 'SP', 'FD', 'BU', 'UV', 'MO', 'DK', 'MO', 'SP', 'QT', 'RG', 'YK', 'JC', 'CC', 'FD', 'MO', 'ND', 'UV', 'XB', 'XN', 'YK', 'QT', 'JZ', 'CC', 'DC', 'DK', 'JB', 'MO', 'QC', 'QT', 'SJ', 'UV']"
Jiahao,40148868087,8,20,"['SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC38', 'XB06', 'ZG07']","['DC01', 'DK01', 'MO09', 'GJ04', 'JQ02', 'RG01', 'SJ28', 'SP01', 'XN01', 'XN07', 'YK13', 'ZG01']","['SP', 'JZ', 'DK', 'RG', 'FW', 'CC', 'XB', 'ZG', 'DC', 'DK', 'MO', 'GJ', 'JQ', 'RG', 'SJ', 'SP', 'XN', 'XN', 'YK', 'ZG']"
Jiahao,40112687054,8,,[],[],[]
Jiahao,39237426326,8,,[],[],[]
Jiahao,38708270318,8,31,"['BU01', 'CC24', 'DK01', 'DZ01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01']","['QT04', 'MO01', 'WD01', 'ND01', 'FD05', 'SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC08', 'XB06', 'UV20', 'MO09', 'YK02', 'SJ02', 'DC01', 'XN01', 'GJ04', 'PZ08']","['BU', 'CC', 'DK', 'DZ', 'QC', 'SP', 'MO', 'UV', 'XB', 'YD', 'YK', 'QT', 'MO', 'WD', 'ND', 'FD', 'SP', 'JZ', 'DK', 'RG', 'FW', 'CC', 'XB', 'UV', 'MO', 'YK', 'SJ', 'DC', 'XN', 'GJ', 'PZ']"
Jiahao,38663832002,8,10,"['CC21', 'DK12', 'FD01', 'MO03', 'MO04', 'QT01', 'SP03', 'UV36', 'XB18']",['CC18'],"['CC', 'DK', 'FD', 'MO', 'MO', 'QT', 'SP', 'UV', 'XB', 'CC']"
Jiahao,38631814095,8,32,"['BU01', 'CC38', 'DK01', 'MO09', 'FW07', 'FW15', 'GJ04', 'JC02', 'JC04', 'JZ01', 'QT17', 'RG01', 'SP01', 'UV01', 'WJ01', 'XB65', 'YK01', 'ZG01']","['DC09', 'DK12', 'FH02', 'JB01', 'MO04', 'PZ07', 'QT01', 'SJ17', 'SP03', 'UV36', 'XB18', 'XN06', 'YK05', 'ZG09']","['BU', 'CC', 'DK', 'MO', 'FW', 'FW', 'GJ', 'JC', 'JC', 'JZ', 'QT', 'RG', 'SP', 'UV', 'WJ', 'XB', 'YK', 'ZG', 'DC', 'DK', 'FH', 'JB', 'MO', 'PZ', 'QT', 'SJ', 'SP', 'UV', 'XB', 'XN', 'YK', 'ZG']"
Jiahao,37994506504,8,,[],[],[]
Jiahao,37908516066,8,,[],[],[]
Jiahao,37870465778,8,,[],[],[]
Jiahao,37745552927,8,,[],[],[]
Jiahao,37443266749,8,,[],[],[]
Jiahao,37241107923,8,,[],[],[]
Jiahao,36982442137,8,,[],[],[]
Jiahao,36910165248,8,29,"['CC06', 'DK01', 'DZ02', 'QT14', 'RG02', 'MO04', 'UV03', 'WD01', 'XB07', 'ZG21']","['CC08', 'DC13', 'DK05', 'FD05', 'FH01', 'GJ04', 'JC08', 'JQ02', 'MO02', 'PZ08', 'QT04', 'RG01', 'SJ02', 'SP01', 'UV20', 'WD05', 'XB05', 'XN06', 'ZG01']","['CC', 'DK', 'DZ', 'QT', 'RG', 'MO', 'UV', 'WD', 'XB', 'ZG', 'CC', 'DC', 'DK', 'FD', 'FH', 'GJ', 'JC', 'JQ', 'MO', 'PZ', 'QT', 'RG', 'SJ', 'SP', 'UV', 'WD', 'XB', 'XN', 'ZG']"
Jiahao,36613205733,8,20,"['CC24', 'DK14', 'QT07', 'MO06', 'UV01', 'ZG03', 'QC02', 'JB01', 'SJ02', 'JZ02']","['CC08', 'DC02', 'DK01', 'DZ02', 'SJ01', 'QT14', 'RG02', 'MO04', 'UV03', 'ZG21']","['CC', 'DK', 'QT', 'MO', 'UV', 'ZG', 'QC', 'JB', 'SJ', 'JZ', 'CC', 'DC', 'DK', 'DZ', 'SJ', 'QT', 'RG', 'MO', 'UV', 'ZG']"
Jiahao,36574928690,8,,[],[],[]
Jiahao,36513357018,8,18,"['MO08', 'DK01', 'BU01', 'SJ28', 'JZ03', 'SP01', 'ZG01', 'GJ01']","['CC23', 'DK14', 'XN01', 'QT07', 'MO06', 'ZG03', 'WD01', 'SJ02', 'ND01', 'JZ02']","['MO', 'DK', 'BU', 'SJ', 'JZ', 'SP', 'ZG', 'GJ', 'CC', 'DK', 'XN', 'QT', 'MO', 'ZG', 'WD', 'SJ', 'ND', 'JZ']"
Jiahao,35674260254,8,,[],[],[]
Jiahao,35557065616,8,,[],[],[]
Jiahao,35540978058,8,,[],[],[]
Jiahao,27462844289,8,24,"['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'ZG01']","['CC08', 'DC02', 'DK01', 'DZ02', 'FD01', 'JC06', 'MO01', 'ND01', 'QT14', 'RG02', 'UV03', 'XN01', 'YK01', 'ZG07']","['BU', 'CC', 'DK', 'FW', 'FW', 'FW', 'JC', 'MO', 'QC', 'ZG', 'CC', 'DC', 'DK', 'DZ', 'FD', 'JC', 'MO', 'ND', 'QT', 'RG', 'UV', 'XN', 'YK', 'ZG']"
Jiahao,26519380192,8,,[],[],[]
Jiahao,25673844634,8,,[],[],[]
Jiahao,24596036343,8,26,"['CC21', 'DC21', 'UV34', 'XN07', 'DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'MS01', 'DC07', 'SJ18', 'MO12', 'BU01']","['FD01', 'JB01', 'JZ02', 'MO02', 'ND01', 'PZ01', 'QC02', 'QT07', 'RG01', 'SJ03', 'WD01', 'XN01']","['CC', 'DC', 'UV', 'XN', 'DC', 'CD', 'XN', 'XB', 'BD', 'MS', 'DC', 'SJ', 'MO', 'BU', 'FD', 'JB', 'JZ', 'MO', 'ND', 'PZ', 'QC', 'QT', 'RG', 'SJ', 'WD', 'XN']"
Jiahao,24319152517,8,,[],[],[]
Jiahao,24291960195,8,,[],[],[]
Jiahao,23969324559,8,,[],[],[]
Jiahao,23924620234,8,,[],[],[]
Jiahao,23896264169,8,30,"['CC01', 'DK01', 'XB07', 'UV01', 'ZG01', 'SP01', 'BU01', 'MO06', 'SJ01']","['JZ01', 'FD05', 'BU04', 'MO16', 'FH03', 'SJ07', 'QC02', 'FW15', 'FW16', 'CC07', 'XB05', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09', 'DC02', 'RG03', 'BD03', 'PZ01']","['CC', 'DK', 'XB', 'UV', 'ZG', 'SP', 'BU', 'MO', 'SJ', 'JZ', 'FD', 'BU', 'MO', 'FH', 'SJ', 'QC', 'FW', 'FW', 'CC', 'XB', 'MO', 'ZG', 'UV', 'SP', 'JB', 'DK', 'DC', 'RG', 'BD', 'PZ']"
Jiahao,20728727154,8,,[],[],[]
Jiahao,20373091017,8,,[],[],[]
Jiahao,20186366493,8,34,"['CC06', 'DK01', 'FW07', 'MO02', 'QT04', 'CC05', 'XB35', 'UV12', 'BU01', 'XN04', 'ZG01', 'FD05', 'QT01', 'SJ28', 'JC05']","['JC04', 'CC04', 'DK14', 'DC01', 'XN01', 'QT07', 'MO06', 'UV01', 'YK01', 'ND01', 'WD01', 'QC02', 'JB01', 'RG01', 'FW15', 'BJ01', 'PZ01', 'SJ03', 'ZG03']","['CC', 'DK', 'FW', 'MO', 'QT', 'CC', 'XB', 'UV', 'BU', 'XN', 'ZG', 'FD', 'QT', 'SJ', 'JC', 'JC', 'CC', 'DK', 'DC', 'XN', 'QT', 'MO', 'UV', 'YK', 'ND', 'WD', 'QC', 'JB', 'RG', 'FW', 'BJ', 'PZ', 'SJ', 'ZG']"
Jiahao,20167630571,8,,[],[],[]
Jiahao,19999809846,8,21,"['CC01', 'DK14', 'JB01', 'JZ02', 'MO02', 'QC02', 'QT07', 'RG01', 'SJ28', 'XB21', 'XN01']","['XN04', 'FD05', 'SP02', 'SJ07', 'JC05', 'DC21', 'MO09', 'CC08', 'DC01', 'SJ01']","['CC', 'DK', 'JB', 'JZ', 'MO', 'QC', 'QT', 'RG', 'SJ', 'XB', 'XN', 'XN', 'FD', 'SP', 'SJ', 'JC', 'DC', 'MO', 'CC', 'DC', 'SJ']"
Jiahao,18999829018,8,,[],[],[]
Jiahao,18820622609,8,15,"['BU01', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'XB07']","['WD01', 'XB21', 'XN01']","['BU', 'DC', 'DK', 'FD', 'GJ', 'JB', 'JZ', 'QC', 'SJ', 'SP', 'MO', 'XB', 'WD', 'XB', 'XN']"
Jiahao,18352298789,8,,[],[],[]
Jiahao,18053093587,8,,[],[],[]
Jiahao,16831203027,8,36,"['CC02', 'DC21', 'ZG01', 'UV01', 'RG01', 'XN04', 'FD05', 'MO16', 'FH03', 'SJ23', 'QC02', 'FW15', 'FW16', 'CC05', 'XB35', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09']","['CC08,CC40,CC46,CC47', 'DC01', 'DK01', 'FP01', 'FW06', 'FW07', 'MO09', 'ND01', 'PZ02', 'QT01', 'SJ03', 'UV02', 'WD01', 'XB06', 'YK01']","['CC', 'DC', 'ZG', 'UV', 'RG', 'XN', 'FD', 'MO', 'FH', 'SJ', 'QC', 'FW', 'FW', 'CC', 'XB', 'MO', 'ZG', 'UV', 'SP', 'JB', 'DK', 'CC', 'DC', 'DK', 'FP', 'FW', 'FW', 'MO', 'ND', 'PZ', 'QT', 'SJ', 'UV', 'WD', 'XB', 'YK']"
