Author,ItemID(LIsting_id),another_bundle_index,diff,only_in_one,only_in_other,in_both
Jiahao,5.21514E+11,7,32,"['CC05', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'SP02', 'UV01', 'WJ01', 'XB07', 'ZG01', 'BD04', 'JZ05', 'ND01', 'QT04', 'RG01', 'MO17', 'WD01', 'XN01']","['CC08', 'DC02', 'DK17', 'FW17', 'JZ01', 'MO10', 'QT13', 'SJ08', 'UV43', 'WD05', 'XB62', 'YK02']","['CC05', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'SP02', 'UV01', 'WJ01', 'XB07', 'ZG01', 'BD04', 'JZ05', 'ND01', 'QT04', 'RG01', 'MO17', 'WD01', 'XN01', 'CC08', 'DC02', 'DK17', 'FW17', 'JZ01', 'MO10', 'QT13', 'SJ08', 'UV43', 'WD05', 'XB62', 'YK02']"
Jiahao,5.23777E+11,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,5.22864E+11,7,16,"['CC07', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']","['CC13', 'DC13', 'MO01', 'QT15', 'SJ16', 'UV12', 'XB07', 'YK05', 'ZG18']","['CC07', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06', 'CC13', 'DC13', 'MO01', 'QT15', 'SJ16', 'UV12', 'XB07', 'YK05', 'ZG18']"
Jiahao,5.22744E+11,7,26,"['CC38', 'CC06', 'DK09', 'FD01', 'FD05', 'MO09', 'FW15', 'FW07', 'JC06', 'JC08', 'JZ01', 'LP01', 'MO05', 'ND01', 'QT07', 'QT17', 'RG01', 'UV01', 'WD01', 'XB35', 'YK02', 'ZG01']","['CC39', 'DC20', 'SJ33', 'XN19']","['CC38', 'CC06', 'DK09', 'FD01', 'FD05', 'MO09', 'FW15', 'FW07', 'JC06', 'JC08', 'JZ01', 'LP01', 'MO05', 'ND01', 'QT07', 'QT17', 'RG01', 'UV01', 'WD01', 'XB35', 'YK02', 'ZG01', 'CC39', 'DC20', 'SJ33', 'XN19']"
Jiahao,5.22145E+11,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,5.22098E+11,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,5.22086E+11,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,5.22034E+11,7,30,"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'YK10', 'CC17', 'UV53', 'XB52', 'YK05']","['CC02', 'DC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SJ01', 'SP01', 'UV01', 'XN07', 'YK01', 'ZG03', 'CC43', 'SJ15', 'UV52', 'XB56']","['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'YK10', 'CC17', 'UV53', 'XB52', 'YK05', 'CC02', 'DC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SJ01', 'SP01', 'UV01', 'XN07', 'YK01', 'ZG03', 'CC43', 'SJ15', 'UV52', 'XB56']"
Jiahao,5.2187E+11,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,45410114111,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,45293052304,7,22,"['CC05', 'MO11', 'XB35']","['BU01', 'CC18', 'DC02', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']","['CC05', 'MO11', 'XB35', 'BU01', 'CC18', 'DC02', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']"
Jiahao,45219159638,7,22,"['CC06', 'DK09', 'MO12', 'UV16', 'XB05', 'CC21', 'XB18', 'UV36', 'MO03', 'DK12', 'MO04', 'SP03', 'BU05', 'FD01', 'QT01']","['CC30', 'DC02', 'DK01', 'MO11', 'UV54', 'XB63', 'ZG01']","['CC06', 'DK09', 'MO12', 'UV16', 'XB05', 'CC21', 'XB18', 'UV36', 'MO03', 'DK12', 'MO04', 'SP03', 'BU05', 'FD01', 'QT01', 'CC30', 'DC02', 'DK01', 'MO11', 'UV54', 'XB63', 'ZG01']"
Jiahao,44881048637,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,44799642380,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,44331296085,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,44231886556,7,19,"['BU04', 'CC06', 'DK05', 'FD01', 'FP01', 'JZ01', 'MO06', 'UV04', 'WD01', 'XB05', 'YK02', 'ZG03']","['DK17', 'MO10', 'ZG07', 'YK01', 'DC02', 'QT04', 'SJ21']","['BU04', 'CC06', 'DK05', 'FD01', 'FP01', 'JZ01', 'MO06', 'UV04', 'WD01', 'XB05', 'YK02', 'ZG03', 'DK17', 'MO10', 'ZG07', 'YK01', 'DC02', 'QT04', 'SJ21']"
Jiahao,44069100271,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,44021641588,7,14,['XB21'],"['BU01', 'CC08', 'DC01', 'DK06', 'FD01', 'JB01', 'JZ01', 'MO02', 'QC02', 'UV12', 'XB60', 'YK01', 'ZG01']","['XB21', 'BU01', 'CC08', 'DC01', 'DK06', 'FD01', 'JB01', 'JZ01', 'MO02', 'QC02', 'UV12', 'XB60', 'YK01', 'ZG01']"
Jiahao,43859660891,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,43853759026,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,43736454825,7,36,"['BU04', 'CC06', 'CC19', 'DK05', 'DK08', 'MO02', 'RG02', 'UV34', 'UV61', 'WD01', 'XB06', 'XB35', 'QT01', 'MO01', 'XB07']","['CC04', 'DC08', 'FW07', 'FW01', 'ND01', 'RG01', 'UV01', 'WJ01', 'XB68', 'XN01', 'XN04', 'XN07', 'ZG01', 'CC07', 'DC02', 'DK01', 'FW02', 'SJ01', 'UV63', 'XB09', 'YK04']","['BU04', 'CC06', 'CC19', 'DK05', 'DK08', 'MO02', 'RG02', 'UV34', 'UV61', 'WD01', 'XB06', 'XB35', 'QT01', 'MO01', 'XB07', 'CC04', 'DC08', 'FW07', 'FW01', 'ND01', 'RG01', 'UV01', 'WJ01', 'XB68', 'XN01', 'XN04', 'XN07', 'ZG01', 'CC07', 'DC02', 'DK01', 'FW02', 'SJ01', 'UV63', 'XB09', 'YK04']"
Jiahao,43473279886,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,43452978184,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,43426870825,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,43168072227,7,19,"['CC02', 'DK06', 'MO02', 'QT04', 'ZG01', 'CC19', 'MO01', 'CC05', 'CC07', 'DC15', 'QT14', 'SP03', 'UV45', 'XB04', 'XN01', 'YK05']","['CC45', 'DC01', 'SJ01']","['CC02', 'DK06', 'MO02', 'QT04', 'ZG01', 'CC19', 'MO01', 'CC05', 'CC07', 'DC15', 'QT14', 'SP03', 'UV45', 'XB04', 'XN01', 'YK05', 'CC45', 'DC01', 'SJ01']"
Jiahao,42981617542,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,42681494957,7,7,['CC05'],"['CC07', 'DC01', 'FP01', 'FW07', 'FW09', 'SJ07']","['CC05', 'CC07', 'DC01', 'FP01', 'FW07', 'FW09', 'SJ07']"
Jiahao,42468840454,7,26,"['CC02', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'XB04', 'ZG01', 'BU01', 'CC01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ28', 'UV01']","['CC39', 'SJ01', 'DC01', 'MO07', 'ZG03', 'RG01', 'QT01']","['CC02', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'XB04', 'ZG01', 'BU01', 'CC01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ28', 'UV01', 'CC39', 'SJ01', 'DC01', 'MO07', 'ZG03', 'RG01', 'QT01']"
Jiahao,41802068265,7,19,"['CC24', 'FW11', 'MO06', 'PZ08', 'QT04', 'QT07', 'UV20', 'XB06', 'XN01', 'YK01']","['BU01', 'CC04', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'UV01', 'XB07']","['CC24', 'FW11', 'MO06', 'PZ08', 'QT04', 'QT07', 'UV20', 'XB06', 'XN01', 'YK01', 'BU01', 'CC04', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'UV01', 'XB07']"
Jiahao,41599133465,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,41583985792,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,40565901878,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,40452911197,7,27,"['JZ05', 'CC24', 'DK15', 'FW07', 'MO02', 'SJ01', 'UV12', 'XB07']","['CC08', 'DC01', 'DK01', 'FD01', 'FW11', 'FW18', 'MO06', 'PZ08', 'QT04', 'QT07', 'RG02', 'SJ07', 'SP02', 'UV20', 'WD01', 'XB06', 'XN01', 'YK01', 'ZG01']","['JZ05', 'CC24', 'DK15', 'FW07', 'MO02', 'SJ01', 'UV12', 'XB07', 'CC08', 'DC01', 'DK01', 'FD01', 'FW11', 'FW18', 'MO06', 'PZ08', 'QT04', 'QT07', 'RG02', 'SJ07', 'SP02', 'UV20', 'WD01', 'XB06', 'XN01', 'YK01', 'ZG01']"
Jiahao,40175359932,7,34,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'UV01', 'MO04', 'DK01', 'MO01', 'SP02', 'QT04', 'RG01', 'YK01', 'JC04', 'CC02', 'FD05', 'MO09', 'ND01', 'UV20', 'XB35', 'XN07', 'YK13']","['QT02', 'JZ05', 'CC22', 'DC21', 'DK15', 'JB01', 'MO02', 'QC02', 'QT19', 'SJ01', 'UV12']","['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'UV01', 'MO04', 'DK01', 'MO01', 'SP02', 'QT04', 'RG01', 'YK01', 'JC04', 'CC02', 'FD05', 'MO09', 'ND01', 'UV20', 'XB35', 'XN07', 'YK13', 'QT02', 'JZ05', 'CC22', 'DC21', 'DK15', 'JB01', 'MO02', 'QC02', 'QT19', 'SJ01', 'UV12']"
Jiahao,40148868087,7,23,"['SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC38', 'XB06', 'ZG07']","['CC04', 'CC33', 'DC01', 'DK01', 'MO09', 'GJ04', 'JQ02', 'RG01', 'SJ28', 'SP01', 'XB64', 'XN01', 'XN07', 'YK13', 'ZG01']","['SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC38', 'XB06', 'ZG07', 'CC04', 'CC33', 'DC01', 'DK01', 'MO09', 'GJ04', 'JQ02', 'RG01', 'SJ28', 'SP01', 'XB64', 'XN01', 'XN07', 'YK13', 'ZG01']"
Jiahao,40112687054,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,39237426326,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,38708270318,7,30,"['BU01', 'CC24', 'DK01', 'DZ01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01']","['QT04', 'MO01', 'WD01', 'ND01', 'FD05', 'SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC07', 'XB06', 'UV20', 'MO09', 'YK02', 'SJ02', 'DC01', 'XN01', 'GJ04']","['BU01', 'CC24', 'DK01', 'DZ01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01', 'QT04', 'MO01', 'WD01', 'ND01', 'FD05', 'SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC07', 'XB06', 'UV20', 'MO09', 'YK02', 'SJ02', 'DC01', 'XN01', 'GJ04']"
Jiahao,38663832002,7,8,['CC21'],"['CC22', 'DC08', 'JB01', 'PZ07', 'SJ16', 'XN06', 'ZG09']","['CC21', 'CC22', 'DC08', 'JB01', 'PZ07', 'SJ16', 'XN06', 'ZG09']"
Jiahao,38631814095,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,37994506504,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,37908516066,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,37870465778,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,37745552927,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,37443266749,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,37241107923,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,36982442137,7,19,"['SJ01', 'UV20', 'XB65', 'XN06', 'YK01', 'ZG01']","['CC07', 'DC13', 'DK05', 'FD01', 'FD05', 'FH01', 'GJ04', 'JC08', 'MO02', 'ND01', 'QT04', 'RG01', 'SJ02']","['SJ01', 'UV20', 'XB65', 'XN06', 'YK01', 'ZG01', 'CC07', 'DC13', 'DK05', 'FD01', 'FD05', 'FH01', 'GJ04', 'JC08', 'MO02', 'ND01', 'QT04', 'RG01', 'SJ02']"
Jiahao,36910165248,7,17,"['CC06', 'DK01', 'DZ02', 'FD01', 'ND01', 'QT14', 'RG02', 'MO04', 'UV03', 'WD01', 'XB07', 'ZG21']","['UV20', 'WD05', 'XB05', 'XN06', 'ZG01']","['CC06', 'DK01', 'DZ02', 'FD01', 'ND01', 'QT14', 'RG02', 'MO04', 'UV03', 'WD01', 'XB07', 'ZG21', 'UV20', 'WD05', 'XB05', 'XN06', 'ZG01']"
Jiahao,36613205733,7,20,"['CC24', 'DK14', 'QT07', 'MO06', 'UV01', 'ZG03', 'QC02', 'JB01', 'SJ02', 'JZ02']","['CC07', 'DC02', 'DK01', 'DZ02', 'SJ01', 'QT14', 'RG02', 'MO04', 'UV03', 'ZG21']","['CC24', 'DK14', 'QT07', 'MO06', 'UV01', 'ZG03', 'QC02', 'JB01', 'SJ02', 'JZ02', 'CC07', 'DC02', 'DK01', 'DZ02', 'SJ01', 'QT14', 'RG02', 'MO04', 'UV03', 'ZG21']"
Jiahao,36574928690,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,36513357018,7,15,"['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JZ03', 'SP01', 'ZG01', 'GJ01']","['ZG03', 'WD01', 'SJ02', 'ND01', 'JZ02']","['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JZ03', 'SP01', 'ZG01', 'GJ01', 'ZG03', 'WD01', 'SJ02', 'ND01', 'JZ02']"
Jiahao,35674260254,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,35557065616,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,35540978058,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,27462844289,7,14,"['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'WD01', 'XB07', 'ZG01']","['YK01', 'ZG07']","['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'WD01', 'XB07', 'ZG01', 'YK01', 'ZG07']"
Jiahao,26519380192,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,25673844634,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,24596036343,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,24319152517,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,24291960195,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,23969324559,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,23924620234,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,23896264169,7,13,"['CC01', 'DK01', 'XB07', 'UV01', 'ZG01', 'SP01', 'FD01', 'BU01', 'MO06', 'SJ01']","['RG03', 'ND01', 'PZ01']","['CC01', 'DK01', 'XB07', 'UV01', 'ZG01', 'SP01', 'FD01', 'BU01', 'MO06', 'SJ01', 'RG03', 'ND01', 'PZ01']"
Jiahao,20728727154,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,20373091017,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,20186366493,7,29,"['CC06', 'DK01', 'FW07', 'MO02', 'QT04', 'XB07', 'CC05', 'XB35', 'UV12', 'BU01', 'XN04', 'ZG01', 'FD05', 'QT01', 'SJ28', 'JC05']","['MO06', 'UV01', 'YK01', 'ND01', 'WD01', 'QC02', 'JB01', 'RG01', 'FW15', 'BJ01', 'PZ01', 'SJ03', 'ZG03']","['CC06', 'DK01', 'FW07', 'MO02', 'QT04', 'XB07', 'CC05', 'XB35', 'UV12', 'BU01', 'XN04', 'ZG01', 'FD05', 'QT01', 'SJ28', 'JC05', 'MO06', 'UV01', 'YK01', 'ND01', 'WD01', 'QC02', 'JB01', 'RG01', 'FW15', 'BJ01', 'PZ01', 'SJ03', 'ZG03']"
Jiahao,20167630571,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,19999809846,7,15,"['CC01', 'DK14', 'JB01', 'JZ02', 'MO02', 'QC02', 'QT07', 'RG01', 'SJ28', 'XB21', 'XN01', 'ZG01']","['CC07', 'DC01', 'SJ01']","['CC01', 'DK14', 'JB01', 'JZ02', 'MO02', 'QC02', 'QT07', 'RG01', 'SJ28', 'XB21', 'XN01', 'ZG01', 'CC07', 'DC01', 'SJ01']"
Jiahao,18999829018,7,bundle_index = 1 does not exist,[],[],[]
Jiahao,18820622609,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,18352298789,7,bundle_index = 2 does not exist,[],[],[]
Jiahao,18053093587,7,4,"['XB06', 'YK01']","['BU04', 'CC07']","['XB06', 'YK01', 'BU04', 'CC07']"
Jiahao,16831203027,7,38,"['CC02', 'FD05', 'BU04', 'MO16', 'FH03', 'SJ23', 'QC02', 'FW15', 'FW16', 'CC05', 'XB35', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09']","['DC01', 'DK01', 'FP01', 'FW06', 'FW07', 'MO09', 'ND01', 'PZ02', 'QT01', 'SJ03', 'UV02', 'WD01', 'XB06', 'YK01', 'CC04', 'XN01', 'XB60', 'XB61', 'XB03', 'WJ01', 'XN07']","['CC02', 'FD05', 'BU04', 'MO16', 'FH03', 'SJ23', 'QC02', 'FW15', 'FW16', 'CC05', 'XB35', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09', 'DC01', 'DK01', 'FP01', 'FW06', 'FW07', 'MO09', 'ND01', 'PZ02', 'QT01', 'SJ03', 'UV02', 'WD01', 'XB06', 'YK01', 'CC04', 'XN01', 'XB60', 'XB61', 'XB03', 'WJ01', 'XN07']"
Jiahao,5.23084E+11,8,31,"['CC06', 'MO06', 'QC02', 'JZ02', 'UV48', 'XB35', 'DK05', 'CC16', 'DK01', 'MO01', 'UV12']","['CC08', 'GJ02', 'DC02', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'ND01', 'PZ06', 'QT04', 'SJ02', 'SP02', 'UV01', 'WD01', 'WJ01', 'XN01', 'YK01', 'ZG01']","['CC06', 'MO06', 'QC02', 'JZ02', 'UV48', 'XB35', 'DK05', 'CC16', 'DK01', 'MO01', 'UV12', 'CC08', 'GJ02', 'DC02', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'ND01', 'PZ06', 'QT04', 'SJ02', 'SP02', 'UV01', 'WD01', 'WJ01', 'XN01', 'YK01', 'ZG01']"
Jiahao,5.21514E+11,8,32,"['CC05', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'SP02', 'UV01', 'WJ01', 'XB07', 'ZG01', 'BD04', 'JZ05', 'ND01', 'QT04', 'RG01', 'MO17', 'WD01', 'XN01']","['CC47', 'DC02', 'DK17', 'FW17', 'JZ01', 'MO10', 'QT13', 'SJ08', 'UV43', 'WD05', 'XB62', 'YK02']","['CC05', 'DK07', 'FW11', 'FW19', 'JC04', 'JD02', 'MO05', 'SP02', 'UV01', 'WJ01', 'XB07', 'ZG01', 'BD04', 'JZ05', 'ND01', 'QT04', 'RG01', 'MO17', 'WD01', 'XN01', 'CC47', 'DC02', 'DK17', 'FW17', 'JZ01', 'MO10', 'QT13', 'SJ08', 'UV43', 'WD05', 'XB62', 'YK02']"
Jiahao,5.23777E+11,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,5.22864E+11,8,17,"['CC07', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']","['CC15', 'DC13', 'MO01', 'QT15', 'SJ16', 'UV12', 'PZ06', 'XB07', 'YK05', 'ZG18']","['CC07', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06', 'CC15', 'DC13', 'MO01', 'QT15', 'SJ16', 'UV12', 'PZ06', 'XB07', 'YK05', 'ZG18']"
Jiahao,5.22744E+11,8,28,"['CC38', 'XB21', 'CC06', 'DK09', 'FD01', 'FD05', 'MO09', 'FW15', 'FW07', 'JC06', 'JC08', 'JZ01', 'LP01', 'MO05', 'ND01', 'QT07', 'QT17', 'RG01', 'UV01', 'WD01', 'XB35', 'YK02', 'ZG01']","['CC40', 'XB05', 'DC20', 'SJ33', 'XN19']","['CC38', 'XB21', 'CC06', 'DK09', 'FD01', 'FD05', 'MO09', 'FW15', 'FW07', 'JC06', 'JC08', 'JZ01', 'LP01', 'MO05', 'ND01', 'QT07', 'QT17', 'RG01', 'UV01', 'WD01', 'XB35', 'YK02', 'ZG01', 'CC40', 'XB05', 'DC20', 'SJ33', 'XN19']"
Jiahao,5.22145E+11,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,5.22098E+11,8,30,"['QT02', 'CC06', 'DK09', 'FD01', 'JB01', 'LJ05', 'MO01', 'QC02', 'XB35', 'YK01', 'CC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SP01', 'XB06', 'XN07', 'ZG03']","['QT07', 'QT17', 'RG01', 'SJ02', 'XB60', 'XN01', 'XN06', 'YK02']","['QT02', 'CC06', 'DK09', 'FD01', 'JB01', 'LJ05', 'MO01', 'QC02', 'XB35', 'YK01', 'CC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SP01', 'XB06', 'XN07', 'ZG03', 'QT07', 'QT17', 'RG01', 'SJ02', 'XB60', 'XN01', 'XN06', 'YK02']"
Jiahao,5.22086E+11,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,5.22034E+11,8,34,"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'YK10', 'CC17', 'UV53', 'XB52', 'YK05', 'ZG01']","['CC33', 'DC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SJ01', 'SP01', 'UV01', 'XN07', 'YK01', 'ZG03', 'CC43', 'DK16', 'PZ01', 'RG01', 'SJ15', 'UV52', 'XB58']","['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'YK10', 'CC17', 'UV53', 'XB52', 'YK05', 'ZG01', 'CC33', 'DC01', 'DK06', 'FW01', 'FW08', 'JP04', 'MO06', 'ND01', 'QT04', 'SJ01', 'SP01', 'UV01', 'XN07', 'YK01', 'ZG03', 'CC43', 'DK16', 'PZ01', 'RG01', 'SJ15', 'UV52', 'XB58']"
Jiahao,5.2187E+11,8,11,"['CC19', 'DK17', 'FD01', 'FW17', 'JZ01', 'MO10', 'QT13', 'UV34', 'XB05']","['YK01', 'ZG01']","['CC19', 'DK17', 'FD01', 'FW17', 'JZ01', 'MO10', 'QT13', 'UV34', 'XB05', 'YK01', 'ZG01']"
Jiahao,45410114111,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,45293052304,8,22,"['CC05', 'MO11', 'XB35']","['BU01', 'CC18', 'DC02', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']","['CC05', 'MO11', 'XB35', 'BU01', 'CC18', 'DC02', 'DZ01', 'FD01', 'GJ03', 'JB01', 'ND03', 'QC02', 'RG03', 'SP01', 'MO15', 'UV54', 'WD04', 'XB06', 'XN01', 'YD01', 'YK01', 'ZG07']"
Jiahao,45219159638,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,44881048637,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,44799642380,8,34,"['BU01', 'CC06', 'DK17', 'FW07', 'JZ03', 'LP02', 'MO01', 'MO02', 'XB07', 'JZ02', 'MO10', 'BU04', 'ND01', 'WD01', 'RG01', 'CC07', 'UV25', 'XB44', 'ZG07', 'YK01']","['CC15', 'XB18', 'UV36', 'FH02', 'MO04', 'SP03', 'BU05', 'QT01', 'DC09', 'ZG09', 'YK05', 'PZ07', 'XN06', 'SJ17']","['BU01', 'CC06', 'DK17', 'FW07', 'JZ03', 'LP02', 'MO01', 'MO02', 'XB07', 'JZ02', 'MO10', 'BU04', 'ND01', 'WD01', 'RG01', 'CC07', 'UV25', 'XB44', 'ZG07', 'YK01', 'CC15', 'XB18', 'UV36', 'FH02', 'MO04', 'SP03', 'BU05', 'QT01', 'DC09', 'ZG09', 'YK05', 'PZ07', 'XN06', 'SJ17']"
Jiahao,44331296085,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,44231886556,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,44069100271,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,44021641588,8,17,['XB21'],"['BU01', 'CC08', 'DC01', 'DK06', 'FD01', 'JB01', 'JZ01', 'MO02', 'MO09', 'ND01', 'QC02', 'RG02', 'UV12', 'XB60', 'YK01', 'ZG01']","['XB21', 'BU01', 'CC08', 'DC01', 'DK06', 'FD01', 'JB01', 'JZ01', 'MO02', 'MO09', 'ND01', 'QC02', 'RG02', 'UV12', 'XB60', 'YK01', 'ZG01']"
Jiahao,43859660891,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,43853759026,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,43736454825,8,35,"['BU01', 'BU04', 'CC06', 'CC19', 'DK05', 'DK08', 'FD01', 'JZ02', 'MO02', 'MO06', 'QC02', 'RG02', 'UV34', 'UV61', 'WD01', 'XB06', 'XB35', 'QT01', 'MO01', 'XB07']","['CC04', 'DC08', 'FW07', 'FW01', 'GJ01', 'HJ01', 'ND01', 'RG01', 'UV01', 'WJ01', 'XB68', 'XN01', 'XN04', 'XN07', 'ZG01']","['BU01', 'BU04', 'CC06', 'CC19', 'DK05', 'DK08', 'FD01', 'JZ02', 'MO02', 'MO06', 'QC02', 'RG02', 'UV34', 'UV61', 'WD01', 'XB06', 'XB35', 'QT01', 'MO01', 'XB07', 'CC04', 'DC08', 'FW07', 'FW01', 'GJ01', 'HJ01', 'ND01', 'RG01', 'UV01', 'WJ01', 'XB68', 'XN01', 'XN04', 'XN07', 'ZG01']"
Jiahao,43473279886,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,43452978184,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,43426870825,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,43168072227,8,19,"['CC02', 'DK06', 'MO02', 'QT04', 'ZG01', 'CC19', 'MO01', 'CC05', 'CC07', 'DC15', 'QT14', 'SP03', 'UV45', 'XB04', 'YK05']","['CC46', 'DC01', 'PZ08', 'SJ01']","['CC02', 'DK06', 'MO02', 'QT04', 'ZG01', 'CC19', 'MO01', 'CC05', 'CC07', 'DC15', 'QT14', 'SP03', 'UV45', 'XB04', 'YK05', 'CC46', 'DC01', 'PZ08', 'SJ01']"
Jiahao,42981617542,8,bundle_index = 2 does not exist,[],[],[]
