Author,ItemID(LIsting_id),camera_model,two_bundle_index,deltaN,only_in_one,only_in_other,in_both
Jiahao,45837345735,750d,"[2, 7]",8,"['CC33', 'JB01', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']",[],"['CC33', 'JB01', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']"
Jiahao,5.21E+11,750d,"[2, 7]",32,"['BU01', 'CC02', 'CC33', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JB01', 'JC01', 'QC02', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'RG02', 'MO09', 'FW15', 'UV02', 'WD01', 'CC07', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']",[],"['BU01', 'CC02', 'CC33', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JB01', 'JC01', 'QC02', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'RG02', 'MO09', 'FW15', 'UV02', 'WD01', 'CC07', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']"
Jiahao,5.22E+11,750d,"[2, 7]",14,"['CC07', 'XB05', 'WD01', 'UV46', 'CC33']","['CC04', 'ND01', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN01', 'XN07', 'YK01']","['CC07', 'XB05', 'WD01', 'UV46', 'CC33', 'CC04', 'ND01', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN01', 'XN07', 'YK01']"
Jiahao,5.23E+11,750d,"[2, 7]",39,"['XN06', 'DK09', 'JC02', 'FC01', 'QC02', 'JB01', 'FP02', 'CC17', 'UV12', 'BU01', 'SP01', 'XB23', 'MO15', 'ZG07', 'CC05', 'XB05', 'JS01', 'XB14', 'MO08', 'DK08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02']","['DC01', 'ND01', 'UV20', 'SJ02', 'XB06', 'XN01', 'PZ08', 'CC07', 'RG01', 'WD01', 'YK01']","['XN06', 'DK09', 'JC02', 'FC01', 'QC02', 'JB01', 'FP02', 'CC17', 'UV12', 'BU01', 'SP01', 'XB23', 'MO15', 'ZG07', 'CC05', 'XB05', 'JS01', 'XB14', 'MO08', 'DK08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02', 'DC01', 'ND01', 'UV20', 'SJ02', 'XB06', 'XN01', 'PZ08', 'CC07', 'RG01', 'WD01', 'YK01']"
Jiahao,5.24E+11,750d,"[2, 7]",16,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[2, 8]",5,['CC07'],"['DC01', 'CC14', 'UV01', 'PZ08']","['CC07', 'DC01', 'CC14', 'UV01', 'PZ08']"
Jiahao,44419589190,750d,"[2, 8]",19,"['BD04', 'SP01', 'JZ03', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'MO01', 'UV02', 'FD01', 'XN01', 'CC16', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']",[],"['BD04', 'SP01', 'JZ03', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'MO01', 'UV02', 'FD01', 'XN01', 'CC16', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']"
Jiahao,44799639459,750d,"[2, 8]",10,"['CC33', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01']",[],"['CC33', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01']"
Jiahao,44802066649,750d,"[2, 8]",14,"['ZG07', 'DK08', 'RG01', 'SJ10', 'SP02', 'UV01', 'XB34', 'YK01', 'CC15', 'PZ06', 'FD01', 'QT01', 'MO14', 'MO01']",[],"['ZG07', 'DK08', 'RG01', 'SJ10', 'SP02', 'UV01', 'XB34', 'YK01', 'CC15', 'PZ06', 'FD01', 'QT01', 'MO14', 'MO01']"
Jiahao,44816766707,750d,"[2, 8]",9,"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'YK05', 'CC16', 'QT01', 'UV01']",[],"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'YK05', 'CC16', 'QT01', 'UV01']"
Jiahao,44819603679,750d,"[2, 8]",6,"['CC16', 'FD01 ']","['CC15', 'FD01', 'PZ06', 'SJ16']","['CC16', 'FD01 ', 'CC15', 'FD01', 'PZ06', 'SJ16']"
Jiahao,44838858009,750d,"[2, 8]",11,"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'QT01', 'SP01', 'MO01', 'UV03', 'XB06']",[],"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'QT01', 'SP01', 'MO01', 'UV03', 'XB06']"
Jiahao,44843925113,750d,"[2, 8]",11,"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'FD01', 'XB25', 'DZ03', 'SJ01', 'UV16']",[],"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'FD01', 'XB25', 'DZ03', 'SJ01', 'UV16']"
Jiahao,44848285990,750d,"[2, 8]",19,"['XN07', 'UV01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'PZ01', 'CC33', 'QT01', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'GP01', 'DK01', 'MO01', '']",[],"['XN07', 'UV01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'PZ01', 'CC33', 'QT01', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'GP01', 'DK01', 'MO01', '']"
Jiahao,44862924994,750d,"[2, 8]",10,"['CC09', 'DK01', 'FD01', 'JZ05', 'MO01', 'QT01', 'RG01', 'UV53', 'XB66', 'YK01']",[],"['CC09', 'DK01', 'FD01', 'JZ05', 'MO01', 'QT01', 'RG01', 'UV53', 'XB66', 'YK01']"
Jiahao,44878368096,750d,"[2, 8]",19,"['CC33', 'YK01', 'UV01', 'SP01', 'CD01', 'MS01', 'BD01', 'MZ01', 'PZ01', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'GP01', 'DK01', 'QT01', 'MO06', 'N/A']",[],"['CC33', 'YK01', 'UV01', 'SP01', 'CD01', 'MS01', 'BD01', 'MZ01', 'PZ01', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'GP01', 'DK01', 'QT01', 'MO06', 'N/A']"
Jiahao,44895648806,750d,"[2, 8]",17,"['JS01', 'ZG03', 'CC09', 'JZ02', 'JD03', 'XB06', 'UV02', 'RG01', 'WD01', 'ND01', 'QT01', 'SP01', 'MO01', 'YK01', 'XN01', 'DZ02', 'DK01']",[],"['JS01', 'ZG03', 'CC09', 'JZ02', 'JD03', 'XB06', 'UV02', 'RG01', 'WD01', 'ND01', 'QT01', 'SP01', 'MO01', 'YK01', 'XN01', 'DZ02', 'DK01']"
Jiahao,45004671341,750d,"[2, 8]",13,"['ZG07', 'XB34', 'DK08', 'MO04', 'UV01', 'SP02', 'CC15', 'PZ06', 'FD01', 'SJ10', 'RG01', 'YK01', 'QT01']",[],"['ZG07', 'XB34', 'DK08', 'MO04', 'UV01', 'SP02', 'CC15', 'PZ06', 'FD01', 'SJ10', 'RG01', 'YK01', 'QT01']"
Jiahao,45007891695,750d,"[2, 8]",14,"['CC07', 'UV25', 'XB37', 'DK12', 'MO10', 'ZG07', 'YK01', 'QT01', 'JZ05', 'JZ08', 'ND01', 'WD01', 'RG01', 'FD01']",[],"['CC07', 'UV25', 'XB37', 'DK12', 'MO10', 'ZG07', 'YK01', 'QT01', 'JZ05', 'JZ08', 'ND01', 'WD01', 'RG01', 'FD01']"
Jiahao,45097325617,750d,"[2, 8]",9,"['CC32', 'MO08', 'ZG01', 'XB06', 'YK01', 'JZ03', 'DK01', 'FD01', 'UV10']",[],"['CC32', 'MO08', 'ZG01', 'XB06', 'YK01', 'JZ03', 'DK01', 'FD01', 'UV10']"
Jiahao,45126747218,750d,"[2, 8]",24,"['BD05', 'BU01', 'CC33', 'CD02', 'DC01', 'DK06', 'FD05', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'SP01', 'MO02', 'UV01', 'WD01', 'XB07', 'XN09', 'ZG01']",[],"['BD05', 'BU01', 'CC33', 'CD02', 'DC01', 'DK06', 'FD05', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'SP01', 'MO02', 'UV01', 'WD01', 'XB07', 'XN09', 'ZG01']"
Jiahao,45837345735,750d,"[2, 8]",8,"['CC33', 'JB01', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']",[],"['CC33', 'JB01', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']"
Jiahao,5.21E+11,750d,"[2, 8]",32,"['BU01', 'CC02', 'CC33', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JB01', 'JC01', 'QC02', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'RG02', 'MO09', 'FW15', 'UV02', 'WD01', 'CC07', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']",[],"['BU01', 'CC02', 'CC33', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JB01', 'JC01', 'QC02', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'RG02', 'MO09', 'FW15', 'UV02', 'WD01', 'CC07', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']"
Jiahao,5.22E+11,750d,"[2, 8]",16,"['CC07', 'XB05', 'WD01', 'UV46', 'CC33']","['CC04', 'GJ01', 'HJ01', 'ND01', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN01', 'XN07', 'YK01']","['CC07', 'XB05', 'WD01', 'UV46', 'CC33', 'CC04', 'GJ01', 'HJ01', 'ND01', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN01', 'XN07', 'YK01']"
Jiahao,5.23E+11,750d,"[2, 8]",39,"['XN06', 'DK09', 'JC02', 'FC01', 'QC02', 'JB01', 'FP02', 'CC17', 'UV12', 'BU01', 'SP01', 'XB23', 'MO15', 'ZG07', 'CC05', 'XB05', 'JS01', 'XB14', 'MO08', 'DK08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02']","['DC01', 'ND01', 'UV20', 'SJ02', 'XB06', 'XN01', 'PZ08', 'CC08', 'RG01', 'WD01', 'YK01']","['XN06', 'DK09', 'JC02', 'FC01', 'QC02', 'JB01', 'FP02', 'CC17', 'UV12', 'BU01', 'SP01', 'XB23', 'MO15', 'ZG07', 'CC05', 'XB05', 'JS01', 'XB14', 'MO08', 'DK08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02', 'DC01', 'ND01', 'UV20', 'SJ02', 'XB06', 'XN01', 'PZ08', 'CC08', 'RG01', 'WD01', 'YK01']"
Jiahao,5.24E+11,750d,"[2, 8]",16,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[3, 4]",4,['CC08'],"['DC01', 'UV01', 'CC07']","['CC08', 'DC01', 'UV01', 'CC07']"
Jiahao,44419589190,750d,"[3, 4]",5,['CC15'],"['CC17', 'DC04', 'SJ01', 'PZ08']","['CC15', 'CC17', 'DC04', 'SJ01', 'PZ08']"
Jiahao,44799639459,750d,"[3, 4]",1,[],['PZ04'],['PZ04']
Jiahao,44802066649,750d,"[3, 4]",11,['XB06'],"['ZG07', 'DK08', 'SP02', 'XB21', 'YK01', 'DC04', 'FD01', 'QT01', 'DK08 ', 'FD01 ']","['XB06', 'ZG07', 'DK08', 'SP02', 'XB21', 'YK01', 'DC04', 'FD01', 'QT01', 'DK08 ', 'FD01 ']"
Jiahao,44816766707,750d,"[3, 4]",10,"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']",[],"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']"
Jiahao,44819603679,750d,"[3, 4]",1,[],['ZG18'],['ZG18']
Jiahao,44838858009,750d,"[3, 4]",12,"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']",[],"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']"
Jiahao,44843925113,750d,"[3, 4]",5,"['CC16', 'XB13']","['CC31', 'DC11', 'XB26']","['CC16', 'XB13', 'CC31', 'DC11', 'XB26']"
Jiahao,44862924994,750d,"[3, 4]",6,"['CC10', 'UV53']","['CC12', 'DC01', 'SJ01', 'UV55']","['CC10', 'UV53', 'CC12', 'DC01', 'SJ01', 'UV55']"
Jiahao,44878368096,750d,"[3, 4]",18,"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']",[],"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']"
Jiahao,44895648806,750d,"[3, 4]",4,['CC08'],"['CC06', 'PZ08', 'DC01']","['CC08', 'CC06', 'PZ08', 'DC01']"
Jiahao,45004671341,750d,"[3, 4]",9,['XB06'],"['ZG07', 'DK08', 'DC04', 'XB21', 'SP02', 'FD01', 'YK01', 'QT01']","['XB06', 'ZG07', 'DK08', 'DC04', 'XB21', 'SP02', 'FD01', 'YK01', 'QT01']"
Jiahao,45007891695,750d,"[3, 4]",0,[],[],[]
Jiahao,45097325617,750d,"[3, 4]",1,[],['YK01'],['YK01']
Jiahao,45126747218,750d,"[3, 4]",9,"['CD02', 'FD05', 'FW02']","['CD01', 'FD01', 'FW01', 'GJ01', 'WJ01', 'XN07']","['CD02', 'FD05', 'FW02', 'CD01', 'FD01', 'FW01', 'GJ01', 'WJ01', 'XN07']"
Jiahao,45837345735,750d,"[3, 4]",3,['CC04'],"['CC33', 'DC04']","['CC04', 'CC33', 'DC04']"
Jiahao,5.21E+11,750d,"[3, 4]",8,['CC08'],"['GJ01', 'WJ01', 'XN07', 'SJ01', 'CC06', 'PZ08', 'DC04']","['CC08', 'GJ01', 'WJ01', 'XN07', 'SJ01', 'CC06', 'PZ08', 'DC04']"
Jiahao,5.22E+11,750d,"[3, 4]",2,['CC02'],['CC33'],"['CC02', 'CC33']"
Jiahao,5.23E+11,750d,"[3, 4]",14,"['CC17', 'CC05', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'UV35']","['RG03', 'ND03', 'WD04', 'CC06', 'DC10']","['CC17', 'CC05', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'UV35', 'RG03', 'ND03', 'WD04', 'CC06', 'DC10']"
Jiahao,5.24E+11,750d,"[3, 4]",4,"['XB14', 'SJ08']","['XB06', 'N/A']","['XB14', 'SJ08', 'XB06', 'N/A']"
Jiahao,44245951423,750d,"[3, 5]",2,[],"['DC01', 'UV01']","['DC01', 'UV01']"
Jiahao,44419589190,750d,"[3, 5]",5,['CC15'],"['DC04', 'SJ01', 'PZ08', 'CC16']","['CC15', 'DC04', 'SJ01', 'PZ08', 'CC16']"
Jiahao,44799639459,750d,"[3, 5]",4,['CC04'],"['CC03', 'PZ01', 'FW09']","['CC04', 'CC03', 'PZ01', 'FW09']"
Jiahao,44802066649,750d,"[3, 5]",14,"['CC16', 'XB06']","['DK08', 'RG01', 'SJ10', 'SP02', 'XB34', 'YK01', 'CC15', 'DC04', 'PZ06', 'FD01', 'QT01', 'ZG07']","['CC16', 'XB06', 'DK08', 'RG01', 'SJ10', 'SP02', 'XB34', 'YK01', 'CC15', 'DC04', 'PZ06', 'FD01', 'QT01', 'ZG07']"
Jiahao,44816766707,750d,"[3, 5]",10,"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']",[],"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']"
Jiahao,44819603679,750d,"[3, 5]",4,['CC15'],"['CC16', 'PZ06', 'ZG18']","['CC15', 'CC16', 'PZ06', 'ZG18']"
Jiahao,44838858009,750d,"[3, 5]",12,"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']",[],"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']"
Jiahao,44843925113,750d,"[3, 5]",7,"['CC16', 'XB13']","['CC31', 'DC11', 'SJ11', 'XB26', 'XB27']","['CC16', 'XB13', 'CC31', 'DC11', 'SJ11', 'XB26', 'XB27']"
Jiahao,44862924994,750d,"[3, 5]",6,"['CC10', 'UV53']","['CC13', 'DC01', 'SJ01', 'UV55']","['CC10', 'UV53', 'CC13', 'DC01', 'SJ01', 'UV55']"
Jiahao,44878368096,750d,"[3, 5]",18,"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']",[],"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']"
Jiahao,44895648806,750d,"[3, 5]",4,['CC08'],"['CC07', 'PZ08', 'DC07']","['CC08', 'CC07', 'PZ08', 'DC07']"
Jiahao,45004671341,750d,"[3, 5]",14,"['CC16', 'XB06']","['ZG07', 'XB34', 'DK08', 'DC04', 'SP02', 'CC15', 'PZ06', 'FD01', 'SJ10', 'RG01', 'YK01', 'QT01']","['CC16', 'XB06', 'ZG07', 'XB34', 'DK08', 'DC04', 'SP02', 'CC15', 'PZ06', 'FD01', 'SJ10', 'RG01', 'YK01', 'QT01']"
Jiahao,45007891695,750d,"[3, 5]",5,"['UV27', 'XB39']","['UV24', 'XB40', 'SJ10']","['UV27', 'XB39', 'UV24', 'XB40', 'SJ10']"
Jiahao,45097325617,750d,"[3, 5]",9,"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']",[],"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']"
Jiahao,45126747218,750d,"[3, 5]",27,"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']",[],"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']"
Jiahao,45837345735,750d,"[3, 5]",1,[],['DC04'],['DC04']
Jiahao,5.21E+11,750d,"[3, 5]",19,"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'CC08']","['SJ01', 'CC07', 'DC04', 'PZ08']","['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'CC08', 'SJ01', 'CC07', 'DC04', 'PZ08']"
Jiahao,5.22E+11,750d,"[3, 5]",2,['CC02'],['CC04'],"['CC02', 'CC04']"
Jiahao,5.23E+11,750d,"[3, 5]",21,"['CC17', 'XB23', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'UV35']","['XB68', 'UV54', 'RG03', 'ND03', 'WD04', 'DC04', 'QT02', 'CC07', 'XB05', 'DC07']","['CC17', 'XB23', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'UV35', 'XB68', 'UV54', 'RG03', 'ND03', 'WD04', 'DC04', 'QT02', 'CC07', 'XB05', 'DC07']"
Jiahao,5.24E+11,750d,"[3, 5]",17,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[3, 6]",5,['CC08'],"['DC01', 'CC12', 'UV01', 'PZ08']","['CC08', 'DC01', 'CC12', 'UV01', 'PZ08']"
Jiahao,44419589190,750d,"[3, 6]",5,['CC15'],"['DC04', 'SJ01', 'PZ08', 'CC47']","['CC15', 'DC04', 'SJ01', 'PZ08', 'CC47']"
Jiahao,44799639459,750d,"[3, 6]",11,"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01']",[],"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01']"
Jiahao,44802066649,750d,"[3, 6]",5,"['MO01', 'UV01', 'CC16', 'XB06', 'MO14']",[],"['MO01', 'UV01', 'CC16', 'XB06', 'MO14']"
Jiahao,44816766707,750d,"[3, 6]",10,"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']",[],"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']"
Jiahao,44819603679,750d,"[3, 6]",2,[],"['PZ06', 'ZG18']","['PZ06', 'ZG18']"
Jiahao,44838858009,750d,"[3, 6]",12,"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']",[],"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']"
Jiahao,44843925113,750d,"[3, 6]",12,"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'XB13', 'FD01', 'WD01', 'DZ03', 'SJ01', 'YK05']",[],"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'XB13', 'FD01', 'WD01', 'DZ03', 'SJ01', 'YK05']"
Jiahao,44862924994,750d,"[3, 6]",13,"['CC10', 'DK01', 'FD01', 'JZ05', 'MO01', 'MO13', 'ND01', 'QT01', 'RG01', 'UV53', 'WD01', 'XB66', 'YK01']",[],"['CC10', 'DK01', 'FD01', 'JZ05', 'MO01', 'MO13', 'ND01', 'QT01', 'RG01', 'UV53', 'WD01', 'XB66', 'YK01']"
Jiahao,44878368096,750d,"[3, 6]",18,"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']",[],"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']"
Jiahao,44895648806,750d,"[3, 6]",6,"['JZ02', 'XB06']","['JZ05', 'XB07', 'PZ08', 'DC07']","['JZ02', 'XB06', 'JZ05', 'XB07', 'PZ08', 'DC07']"
Jiahao,45004671341,750d,"[3, 6]",4,"['CC16', 'MO04', 'UV01', 'XB06']",[],"['CC16', 'MO04', 'UV01', 'XB06']"
Jiahao,45007891695,750d,"[3, 6]",7,"['CC08', 'UV27', 'XB39']","['CC43', 'UV28', 'XB41', 'SJ22']","['CC08', 'UV27', 'XB39', 'CC43', 'UV28', 'XB41', 'SJ22']"
Jiahao,45097325617,750d,"[3, 6]",9,"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']",[],"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']"
Jiahao,45126747218,750d,"[3, 6]",27,"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']",[],"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']"
Jiahao,45837345735,750d,"[3, 6]",8,"['JB01', 'CC04', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']",[],"['JB01', 'CC04', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']"
Jiahao,5.21E+11,750d,"[3, 6]",17,"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01']","['SJ01', 'DC04', 'PZ08']","['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'SJ01', 'DC04', 'PZ08']"
Jiahao,5.22E+11,750d,"[3, 6]",8,"['CC02', 'XB60']","['CC33', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']","['CC02', 'XB60', 'CC33', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']"
